Date,Total Order
2024-07-02,138.88617243784722
2024-07-03,138.451837159031
2024-07-04,137.9752575988908
2024-07-05,136.15044628385695
2024-07-06,135.1876932587662
2024-07-07,134.82550266656858
2024-07-08,135.12324982977026
