Date,Total Order
2024-06-19,127.67278919424442
2024-06-20,130.81576921367895
2024-06-21,134.73775270771873
2024-06-22,137.66239352339332
2024-06-23,145.04400758860396
2024-06-24,150.58168775135186
2024-06-25,151.0372384593797
