Date,Total Order
2024-06-19,113.60870921671975
2024-06-20,112.90704303391955
2024-06-21,139.36285045246777
2024-06-22,143.99371289001724
2024-06-23,135.28940946911152
2024-06-24,115.09285838291346
2024-06-25,111.64257633786556
