Date,Total Order
2024-06-21,134.25620352459458
2024-06-22,132.37709793674045
2024-06-23,133.85919238319883
2024-06-24,127.74263745241443
2024-06-25,126.8994365391711
2024-06-26,117.34739560133792
2024-06-27,131.7381904373314
