Date,Total Order
2024-06-21,134.90633118888155
2024-06-22,134.7528177390994
2024-06-23,134.38389806901876
2024-06-24,133.32615603685247
2024-06-25,132.3338425605984
2024-06-26,131.43747374605795
2024-06-27,130.59427817731202
