Date,Total Order
2024-06-21,133.47693725184294
2024-06-22,136.57668282911987
2024-06-23,126.74747544507055
2024-06-24,124.22049088392748
2024-06-25,124.53279008755908
2024-06-26,128.74265014845557
2024-06-27,136.27926868662075
