Date,Total Order
2024-06-21,129.51218128673924
2024-06-22,134.17151445812559
2024-06-23,136.29212768898373
2024-06-24,138.3814932104442
2024-06-25,139.13975709670814
2024-06-26,139.1232045031111
2024-06-27,139.6342009354985
