Date,Total Order
2024-06-25,163.202369859288
2024-06-26,135.40532297072565
2024-06-27,131.46759390784726
2024-06-28,126.84811059239492
2024-06-29,136.3246728211388
2024-06-30,136.86919515022436
2024-07-01,149.24575136469898
