Date,Total Order
2024-06-25,138.4287224403638
2024-06-26,130.23021924852713
2024-06-27,141.14799211768116
2024-06-28,139.68812240314293
2024-06-29,137.8789718822611
2024-06-30,138.69212533850336
2024-07-01,138.38657618519215
