Date,Total Order
2024-06-25,136.36880402809982
2024-06-26,133.65276555376943
2024-06-27,127.72739619364238
2024-06-28,136.27887093247722
2024-06-29,136.05913723740508
2024-06-30,149.16783066339775
2024-07-01,131.70747661038806
