Date,Total Order
2024-06-25,136.85552756438383
2024-06-26,136.4671588867377
2024-06-27,134.84740462187085
2024-06-28,134.3643255661088
2024-06-29,134.0325713050073
2024-06-30,133.88326987208336
2024-07-01,133.80180857460442
