Date,Total Order
2024-06-25,136.85556972676315
2024-06-26,136.4673072544442
2024-06-27,134.84750081022383
2024-06-28,134.36440979055098
2024-06-29,134.0326320728323
2024-06-30,133.8833177677345
2024-07-01,133.80184701054606
