Date,Total Order
2024-06-25,140.3624870573019
2024-06-26,141.21047203996181
2024-06-27,136.64889658722092
2024-06-28,142.89025621420757
2024-06-29,141.04951363489013
2024-06-30,136.39188970897786
2024-07-01,141.34006182798586
