Date,Total Order
2024-06-20,136.4319325171399
2024-06-21,139.8684134930913
2024-06-22,133.58806517232313
2024-06-23,143.43982714179162
2024-06-24,134.4459209263406
2024-06-25,124.63880909630154
2024-06-26,136.18109532793756
