Date,Total Order
2024-06-20,120.40207130523176
2024-06-21,119.88275606307052
2024-06-22,147.5546996876537
2024-06-23,126.63675192592807
2024-06-24,122.22246192787016
2024-06-25,125.79815143523386
2024-06-26,119.68916208393351
