Date,Total Order
2024-06-20,133.35319998789268
2024-06-21,132.0432829209713
2024-06-22,134.77434644020815
2024-06-23,130.24330413318108
2024-06-24,124.78307181293725
2024-06-25,131.34689329931447
2024-06-26,132.57631572510329
