Date,Total Order
2024-06-20,137.89538890272814
2024-06-21,137.74373792945704
2024-06-22,137.92936023878823
2024-06-23,132.26451296255095
2024-06-24,126.64170034480722
2024-06-25,124.15517151976154
2024-06-26,130.05827340130364
