Date,Total Order
2024-06-20,134.6975058209406
2024-06-21,134.43992868286648
2024-06-22,133.58061809510315
2024-06-23,133.75172719834808
2024-06-24,131.97803445214603
2024-06-25,132.36704639706065
2024-06-26,132.24847906945652
