Date,Total Order
2024-06-20,131.13820508165043
2024-06-21,134.64248899653603
2024-06-22,128.9110234194756
2024-06-23,130.52333764214475
2024-06-24,131.39872264402447
2024-06-25,134.90300655891008
2024-06-26,129.17154098184966
