Date,Total Order
2024-06-20,165.9715398729969
2024-06-21,147.49610034125584
2024-06-22,157.87495078332458
2024-06-23,136.53675120656365
2024-06-24,132.51479739962676
2024-06-25,132.3537299023982
2024-06-26,140.12404204376426
