Date,Total Order
2024-06-20,136.36284681496008
2024-06-21,139.0366021696664
2024-06-22,140.30515591690985
2024-06-23,137.0349546539157
2024-06-24,130.52113966785714
2024-06-25,131.50578852919045
2024-06-26,131.81426234920144
