Date,Total Order
2024-06-20,131.33210535855548
2024-06-21,132.40034135998238
2024-06-22,131.59702683748282
2024-06-23,131.32675242928374
2024-06-24,129.765324698282
2024-06-25,130.4909483660496
2024-06-26,131.36664316283412
