Date,Total Order
2024-06-20,128.4756567643736
2024-06-21,135.7924447169307
2024-06-22,166.3538836670414
2024-06-23,143.75066642733987
2024-06-24,118.48674812224752
2024-06-25,111.25163850333077
2024-06-26,158.04182535292014
