Date,Total Order
2024-06-20,135.34766206805406
2024-06-21,140.6620216736674
2024-06-22,137.7762305832697
2024-06-23,140.09434562806538
2024-06-24,137.5066601716661
2024-06-25,136.68196710522307
2024-06-26,135.62981483635414
