Date,Total Order
2024-06-20,133.35856088836786
2024-06-21,137.26976602306544
2024-06-22,134.45266583412416
2024-06-23,136.88964053303903
2024-06-24,127.50690068729477
2024-06-25,129.45820272619792
2024-06-26,135.687488071108
